não,1.0
democracia,0.3345070422535211
contra,0.31338028169014087
golpe,0.30633802816901406
povo,0.19718309859154928
Brasil,0.17253521126760563
Dilma,0.1619718309859155
defesa,0.1619718309859155
brasileiro,0.14084507042253522
Constituição,0.14084507042253522
respeito,0.14084507042253522
impeachment,0.13732394366197184
País,0.13028169014084506
Cunha,0.10915492957746478
crime,0.10915492957746478
homenagem,0.09859154929577464
trabalhadores,0.09154929577464789
Eduardo,0.0880281690140845
Temer,0.08450704225352113
rua,0.08450704225352113
processo,0.08450704225352113
Estado,0.08098591549295775
direito,0.07746478873239436
Presidenta,0.07394366197183098
corrupção,0.06338028169014084
luta,0.06338028169014084
brasileira,0.06338028169014084
vida,0.056338028169014086
responsabilidade,0.0528169014084507
partido,0.04929577464788732
mulher,0.045774647887323945
trabalhadora,0.045774647887323945
política,0.045774647887323945
história,0.045774647887323945
Michel,0.045774647887323945
Covarde,0.04225352112676056
votos,0.04225352112676056
família,0.04225352112676056
posição,0.04225352112676056
popular,0.04225352112676056
população,0.03873239436619718
golpistas,0.035211267605633804
Governo,0.035211267605633804
cidade,0.035211267605633804
honesta,0.035211267605633804
Tribunal,0.035211267605633804
milhões,0.035211267605633804
farsa,0.035211267605633804
filho,0.03169014084507042
Deputada,0.03169014084507042
pobre,0.03169014084507042
cometeu,0.03169014084507042
sociais,0.03169014084507042
falar,0.03169014084507042
momento,0.028169014084507043
hipocrisia,0.028169014084507043
Federal,0.028169014084507043
nenhum,0.028169014084507043
sim,0.028169014084507043
reforma,0.028169014084507043
honrada,0.028169014084507043
mandato,0.028169014084507043
vocês,0.028169014084507043
companheiros,0.028169014084507043
corrupto,0.028169014084507043
Deus,0.02464788732394366
cumprir,0.02464788732394366
homens,0.02464788732394366
ouvi,0.02464788732394366
lutaram,0.02464788732394366
Lula,0.02464788732394366
ditadura,0.02464788732394366
conta,0.02464788732394366
República,0.02464788732394366
sendo,0.02464788732394366
jurei,0.02464788732394366
movimento,0.02464788732394366
muitos,0.02464788732394366
tirar,0.02464788732394366
defender,0.02464788732394366
posso,0.02464788732394366
réu,0.02464788732394366
poder,0.02464788732394366
solução,0.02112676056338028
eleição,0.02112676056338028
cadeira,0.02112676056338028
juventude,0.02112676056338028
classe,0.02112676056338028
aqueles,0.02112676056338028
mãos,0.02112676056338028
pode,0.02112676056338028
resultado,0.02112676056338028
Então,0.02112676056338028
pessoa,0.02112676056338028
Supremo,0.02112676056338028
dignidade,0.02112676056338028
segundo,0.02112676056338028
agrária,0.02112676056338028
daqueles,0.02112676056338028
desse,0.02112676056338028
lugar,0.02112676056338028
campo,0.02112676056338028
ainda,0.02112676056338028
liberdade,0.02112676056338028
sessão,0.02112676056338028
Fora,0.02112676056338028
deveria,0.017605633802816902
cinco,0.017605633802816902
nunca,0.017605633802816902
Parlamentares,0.017605633802816902
Neves,0.017605633802816902
respeitando,0.017605633802816902
nova,0.017605633802816902
estar,0.017605633802816902
aí,0.017605633802816902
Democrático,0.017605633802816902
esses,0.017605633802816902
mulheres,0.017605633802816902
urnas,0.017605633802816902
fácil,0.017605633802816902
legitimidade,0.017605633802816902
lado,0.017605633802816902
consciência,0.017605633802816902
soberania,0.017605633802816902
PCdoB,0.017605633802816902
terra,0.017605633802816902
era,0.017605633802816902
abstenho,0.017605633802816902
razão,0.017605633802816902
estiveram,0.017605633802816902
milhares,0.017605633802816902
sei,0.017605633802816902
PDT,0.017605633802816902
coerência,0.017605633802816902
vez,0.017605633802816902
eleições,0.017605633802816902
apenas,0.014084507042253521
nessa,0.014084507042253521
senhor,0.014084507042253521
conseguiu,0.014084507042253521
coisa,0.014084507042253521
universidade,0.014084507042253521
tanta,0.014084507042253521
injustiça,0.014084507042253521
estou,0.014084507042253521
quilombolas,0.014084507042253521
dessa,0.014084507042253521
caminho,0.014084507042253521
senhores,0.014084507042253521
democrática,0.014084507042253521
presidindo,0.014084507042253521
seria,0.014084507042253521
num,0.014084507042253521
agora,0.014084507042253521
Plenário,0.014084507042253521
têm,0.014084507042253521
aquilo,0.014084507042253521
lutar,0.014084507042253521
decisão,0.014084507042253521
pedalada,0.014084507042253521
passaram,0.014084507042253521
federais,0.014084507042253521
votamos,0.014084507042253521
político,0.014084507042253521
esperança,0.014084507042253521
será,0.014084507042253521
ou,0.014084507042253521
impedimento,0.014084507042253521
vi,0.014084507042253521
ilegítimo,0.014084507042253521
lei,0.014084507042253521
traidores,0.014084507042253521
àqueles,0.014084507042253521
Lava,0.014084507042253521
Jato,0.014084507042253521
Governador,0.014084507042253521
justiça,0.014084507042253521
Sertão,0.014084507042253521
coragem,0.014084507042253521
canalhas,0.014084507042253521
outro,0.01056338028169014
parlamentar,0.01056338028169014
indireta,0.01056338028169014
tomei,0.01056338028169014
lutando,0.01056338028169014
jovens,0.01056338028169014
mesmo,0.01056338028169014
poderia,0.01056338028169014
deve,0.01056338028169014
legalidade,0.01056338028169014
séria,0.01056338028169014
ninguém,0.01056338028169014
Legislatura,0.01056338028169014
qualquer,0.01056338028169014
fizeram,0.01056338028169014
coração,0.01056338028169014
suas,0.01056338028169014
desenvolvimento,0.01056338028169014
ausência,0.01056338028169014
reconheço,0.01056338028169014
